 -8.110  1144985
 -10.183 1144986
 -10.366 1144987
 -9.573  1144988
 -9.573  1144989
 -10.610 1144990
 -10.854 1144991
 -9.146  1144992
 -7.012  1144993
 -6.037  1144994
 -5.793  1144995
 -4.512  1144996
 0.549   1144998
 1.524   1144999
 3.110   1145001
 5.488   1145002
 7.073   1145003
 6.890   1145005
 7.683   1145006
 9.268   1145007
 10.000  1145008
 9.146   1145009
 8.171   1145010
 8.354   1145011
 9.024   1145012
 8.476   1145013
 6.524   1145014
 4.756   1145015
 4.390   1145016
 4.512   1145017
 3.293   1145018
 0.732   1145019
 -1.220  1145020
 -1.646  1145021
 -1.829  1145022
 -3.598  1145023
 -6.280  1145024
 -7.866  1145025
 -7.683  1145026
 -7.561  1145027
 -8.902  1145028
 -10.732 1145029
 -10.732 1145030
 -8.902  1145031
 -7.622  1145032
 -8.049  1145033
 -8.415  1145034
 -3.415  1145036
 -1.463  1145037
 -1.280  1145039
 1.280   1145040
 4.329   1145041
 5.366   1145042
 4.512   1145043
 4.695   1145044
 7.134   1145045
 9.329   1145046
 8.963   1145047
 7.378   1145048
 7.622   1145049
 9.634   1145050
 10.366  1145051
 8.476   1145052
 6.098   1145053
 6.037   1145054
 7.134   1145055
 6.402   1145056
 3.415   1145057
 1.159   1145058
 1.280   1145059
 1.890   1145060
 0.061   1145061
 -3.293  1145062
 -5.122  1145063
 -4.634  1145064
 -4.512  1145065
 -6.707  1145066
 -9.451  1145067
 -9.817  1145068
 -8.171  1145069
 -7.561  1145070
 -8.841  1145071
 -9.695  1145072
 -8.110  1145073
 -5.488  1145074
 -5.122  1145076
 -4.634  1145077
 1.098   1145080
 0.793   1145081
 1.829   1145082
 4.207   1145083
 5.793   1145084
 5.671   1145085
 5.244   1145086
 6.159   1145087
 7.866   1145088
 8.476   1145089
 7.744   1145090
 7.073   1145091
 7.561   1145092
 8.232   1145093
 7.805   1145094
 6.402   1145095
 5.427   1145096
 5.244   1145097
 4.939   1145098
 3.720   1145099
 1.829   1145100
 0.244   1145101
 -0.671  1145102
 -1.646  1145103
 -3.171  1145104
 -4.939  1145105
 -6.280  1145106
 -7.012  1145107
 -7.439  1145108
 -7.927  1145109
 -8.598  1145110
 -8.902  1145111
 -8.354  1145112
 -7.256  1145113
 -6.341  1145114
 -5.793  1145115
 -5.000  1145116
 -3.354  1145117
 -1.341  1145118
 0.244   1145120
 0.793   1145121
 2.256   1145122
 3.659   1145123
 4.024   1145124
 3.659   1145125
 3.902   1145126
 5.183   1145127
 6.341   1145128
 6.220   1145129
 5.549   1145130
 5.854   1145131
 7.012   1145132
 7.500   1145133
 6.524   1145134
 5.305   1145135
 5.305   1145136
 6.037   1145137
 5.488   1145138
 3.537   1145139
 1.768   1145140
 1.402   1145141
 1.220   1145142
 -0.244  1145143
 -2.805  1145144
 -4.512  1145145
 -4.695  1145146
 -4.817  1145147
 -6.220  1145148
 -7.927  1145149
 -8.232  1145150
 -7.256  1145151
 -6.585  1145152
 -7.012  1145153
 -7.256  1145154
 -6.159  1145155
 -2.866  1145157
 -2.622  1145158
 -2.317  1145159
 -0.976  1145160
 0.732   1145161
 1.524   1145162
 1.220   1145163
 1.280   1145164
 2.378   1145165
 3.780   1145166
 4.268   1145167
 3.963   1145168
 4.085   1145169
 5.122   1145170
 6.220   1145171
 6.280   1145172
 5.549   1145173
 5.366   1145174
 6.037   1145175
 6.646   1145176
 6.098   1145177
 4.756   1145178
 3.902   1145179
 3.841   1145180
 3.659   1145181
 2.195   1145182
 -0.061  1145183
 -1.402  1145184
 -1.524  1145185
 -1.829  1145186
 -3.476  1145187
 -5.488  1145188
 -6.220  1145189
 -5.610  1145190
 -5.488  1145191
 -6.890  1145192
 -8.171  1145193
 -7.256  1145194
 -5.122  1145195
 -4.085  1145196
 -4.573  1145197
 -4.573  1145198
 -2.439  1145199
 0.061   1145200
 0.549   1145201
 -0.549  1145202
 -0.427  1145203
 1.707   1145204
 3.598   1145205
 3.171   1145206
 1.768   1145207
 2.195   1145208
 4.573   1145209
 5.854   1145210
 4.573   1145211
 3.110   1145212
 4.024   1145213
 6.159   1145214
 6.280   1145215
 4.146   1145216
 2.683   1145217
 3.902   1145218
 5.427   1145219
 4.329   1145220
 1.524   1145221
 0.366   1145222
 1.585   1145223
 2.012   1145224
 -0.305  1145225
 -3.232  1145226
 -3.659  1145227
 -2.317  1145228
 -2.439  1145229
 -4.939  1145230
 -6.951  1145231
 -6.159  1145232
 -4.390  1145233
 -4.634  1145234
 -6.402  1145235
 -2.134  1145238
 -3.476  1145240
 -2.866  1145241
 -0.427  1145242
 0.915   1145243
 0.000   1145244
 -0.976  1145245
 0.183   1145246
 2.439   1145247
 3.171   1145248
 2.134   1145249
 1.707   1145250
 3.171   1145251
 4.939   1145252
 5.000   1145253
 3.963   1145254
 3.841   1145255
 5.122   1145256
 6.159   1145257
 5.488   1145258
 4.207   1145259
 3.963   1145260
 4.695   1145261
 4.634   1145262
 3.171   1145263
 1.402   1145264
 0.732   1145265
 0.793   1145266
 0.122   1145267
 -1.585  1145268
 -3.110  1145269
 -3.415  1145270
 -3.293  1145271
 -3.659  1145272
 -4.695  1145273
 -5.427  1145274
 -4.146  1145276
 -3.780  1145277
 -4.024  1145278
 -3.963  1145279
 -2.988  1145280
 -1.463  1145282
 -1.707  1145283
 -1.585  1145284
 -0.610  1145285
 0.488   1145286
 0.854   1145287
 0.610   1145288
 0.915   1145289
 2.134   1145290
 3.232   1145291
 3.354   1145292
 2.927   1145293
 3.293   1145294
 4.390   1145295
 5.061   1145296
 4.695   1145297
 4.146   1145298
 4.390   1145299
 5.122   1145300
 5.061   1145301
 3.841   1145302
 2.622   1145303
 2.439   1145304
 2.378   1145305
 1.463   1145306
 -0.061  1145307
 -1.037  1145308
 -1.098  1145309
 -1.098  1145310
 -2.134  1145311
 -3.476  1145312
 -3.841  1145313
 -3.293  1145314
 -3.049  1145315
 -4.085  1145317
 -3.537  1145318
 -2.622  1145319
 -2.500  1145320
 -3.049  1145321
 -3.232  1145322
 -2.561  1145323
 -1.890  1145324
 -1.829  1145325
 -1.951  1145326
 -1.341  1145327
 -0.305  1145328
 0.427   1145329
 0.671   1145330
 0.976   1145331
 1.768   1145332
 2.561   1145333
 2.988   1145334
 3.293   1145335
 3.841   1145336
 4.573   1145337
 5.061   1145338
 5.122   1145339
 5.183   1145340
 5.305   1145341
 5.122   1145342
 4.451   1145343
 3.780   1145344
 3.293   1145345
 2.622   1145346
 1.402   1145347
 0.061   1145348
 -0.610  1145349
 -0.915  1145350
 -1.707  1145351
 -2.927  1145352
 -3.659  1145353
 -3.415  1145354
 -3.110  1145355
 -3.476  1145356
 -4.146  1145357
 -2.866  1145359
 -2.439  1145360
 -3.171  1145361
 -3.780  1145362
 -3.171  1145363
 -2.073  1145364
 -1.890  1145365
 -2.561  1145366
 -2.439  1145367
 -0.976  1145368
 0.244   1145369
 0.122   1145370
 -0.549  1145371
 0.122   1145372
 1.829   1145373
 2.744   1145374
 2.195   1145375
 1.890   1145376
 3.110   1145377
 4.817   1145378
 5.122   1145379
 4.146   1145380
 3.841   1145381
 4.878   1145382
 5.610   1145383
 4.451   1145384
 2.561   1145385
