 2.256   0608381
 1.280   0608382
 0.427   0608383
 -0.793  0608384
 -2.500  0608385
 -3.902  0608386
 -4.512  0608387
 -4.878  0608388
 -5.549  0608389
 -6.220  0608390
 -6.220  0608391
 -4.085  0608393
 -2.317  0608395
 -0.793  0608396
 1.280   0608397
 3.049   0608398
 4.024   0608399
 4.695   0608400
 5.610   0608401
 6.585   0608402
 6.951   0608403
 6.159   0608404
 5.000   0608405
 4.329   0608406
 4.024   0608407
 2.927   0608408
 1.037   0608409
 -0.671  0608410
 -1.524  0608411
 -2.012  0608412
 -3.232  0608413
 -5.000  0608414
 -5.976  0608415
 -5.549  0608416
 -4.939  0608417
 -5.183  0608418
 -5.488  0608419
 -4.573  0608420
 -2.500  0608421
 -0.793  0608422
 -0.305  0608423
 0.305   0608424
 2.195   0608425
 4.695   0608426
 5.854   0608427
 5.549   0608428
 5.366   0608429
 6.341   0608430
 7.195   0608431
 2.988   0608434
 3.110   0608435
 2.622   0608436
 0.427   0608437
 -1.951  0608438
 -2.683  0608439
 -2.317  0608440
 -2.866  0608441
 -4.817  0608442
 -6.159  0608443
 -5.427  0608444
 -4.024  0608445
 -3.963  0608446
 -4.817  0608447
 -4.207  0608448
 -1.829  0608449
 0.427   0608450
 0.976   0608451
 1.037   0608452
 2.500   0608453
 5.000   0608454
 6.159   0608455
 5.488   0608456
 4.634   0608457
 5.244   0608458
 6.037   0608459
 5.183   0608460
 2.988   0608461
 1.463   0608462
 1.524   0608463
 1.402   0608464
 -0.244  0608465
 -2.378  0608466
 -3.232  0608467
 -2.866  0608468
 -3.049  0608469
 -4.390  0608470
 -5.549  0608471
 -3.720  0608473
 -3.354  0608475
 -0.732  0608477
 1.341   0608478
 2.378   0608479
 3.902   0608481
 5.488   0608482
 6.402   0608483
 6.098   0608484
 5.366   0608485
 5.061   0608486
 5.000   0608487
 4.329   0608488
 2.927   0608489
 1.524   0608490
 0.610   0608491
 -0.061  0608492
 -1.098  0608493
 -2.378  0608494
 -3.415  0608495
 -4.085  0608496
 -4.512  0608497
 -4.817  0608498
 -5.122  0608499
 -5.122  0608500
 -4.634  0608501
 -3.598  0608502
 -2.317  0608503
 -1.159  0608504
 -0.122  0608505
 1.098   0608506
 2.744   0608507
 4.207   0608508
 4.939   0608509
 5.061   0608510
 5.305   0608511
 5.671   0608513
 3.354   0608515
 2.317   0608517
 1.524   0608518
 -0.183  0608519
 -1.707  0608520
 -2.256  0608521
 -2.317  0608522
 -3.171  0608523
 -4.634  0608524
 -5.488  0608525
 -5.000  0608526
 -4.207  0608527
 -4.146  0608528
 -4.390  0608529
 -3.293  0608530
 -1.098  0608531
 0.854   0608532
 1.402   0608533
 1.707   0608534
 3.110   0608535
 5.061   0608536
 5.793   0608537
 5.061   0608538
 4.329   0608539
 4.695   0608540
 5.244   0608541
 4.390   0608542
 2.439   0608543
 1.220   0608544
 1.341   0608545
 1.280   0608546
 -0.244  0608547
 -2.256  0608548
 -3.232  0608549
 -3.110  0608550
 -3.476  0608551
 -4.939  0608552
 -6.159  0608553
 -5.732  0608554
 -4.329  0608555
 -3.537  0608556
 -3.598  0608557
 -2.988  0608558
 -0.976  0608559
 1.341   0608560
 2.561   0608561
 2.683   0608562
 3.354   0608563
 4.878   0608564
 5.976   0608565
 5.610   0608566
 4.451   0608567
 3.902   0608568
 4.268   0608569
 4.146   0608570
 2.805   0608571
 1.098   0608572
 0.305   0608573
 0.366   0608574
 -0.244  0608575
 -2.012  0608576
 -3.780  0608577
 -4.268  0608578
 -3.841  0608579
 -4.024  0608580
 -5.000  0608581
 -5.366  0608582
 -4.146  0608583
 -2.317  0608584
 -1.402  0608585
 -1.402  0608586
 -0.671  0608587
 1.402   0608588
 3.476   0608589
 3.963   0608590
 3.659   0608592
 2.500   0608597
 3.171   0608598
 0.793   0608600
 -1.220  0608601
 -1.463  0608602
 -1.037  0608603
 -1.890  0608604
 -4.085  0608605
 -5.427  0608606
 -4.695  0608607
 -3.537  0608608
 -3.902  0608609
 -4.939  0608610
 -4.329  0608611
 -1.829  0608612
 0.305   0608613
 0.549   0608614
 0.427   0608615
 1.951   0608616
 4.512   0608617
 5.610   0608618
 4.573   0608619
 3.659   0608620
 4.512   0608621
 5.793   0608622
 5.061   0608623
 2.744   0608624
 1.463   0608625
 2.012   0608626
 2.317   0608627
 0.549   0608628
 -2.012  0608629
 -2.805  0608630
 -2.134  0608631
 -4.207  0608633
 -5.854  0608634
 -3.780  0608636
 -3.354  0608637
 -4.085  0608638
 -3.780  0608639
 -1.524  0608640
 0.732   0608641
 1.220   0608642
 0.793   0608643
 1.646   0608644
 3.659   0608645
 4.817   0608646
 4.268   0608647
 3.415   0608648
 3.720   0608649
 4.512   0608650
 4.024   0608651
 2.317   0608652
 1.037   0608653
 1.037   0608654
 1.037   0608655
 -0.061  0608656
 -1.768  0608657
 -2.622  0608658
 -2.561  0608659
 -2.866  0608660
 -3.902  0608661
 -4.817  0608662
 -4.634  0608663
 -3.720  0608664
 -2.988  0608665
 -2.561  0608666
 -1.707  0608667
 -0.244  0608668
 1.280   0608669
 2.256   0608670
 2.805   0608671
 3.476   0608672
 4.329   0608673
 5.061   0608675
 4.878   0608676
 4.573   0608677
 4.085   0608678
 3.293   0608679
 2.500   0608680
 1.585   0608681
 0.610   0608682
 -0.427  0608683
 -1.159  0608684
 -1.829  0608685
 -2.683  0608686
 -3.720  0608687
 -4.451  0608688
 -4.573  0608689
 -4.329  0608690
 -4.268  0608691
 -4.207  0608692
 -3.476  0608693
 -2.012  0608694
 -0.610  0608695
 0.183   0608696
 0.854   0608697
 2.012   0608698
 3.598   0608699
 4.451   0608700
 4.390   0608701
 4.207   0608702
 4.634   0608703
 5.000   0608704
 4.390   0608705
 2.927   0608706
 1.829   0608707
 1.463   0608708
 1.037   0608709
 -0.366  0608710
 -2.073  0608711
 -3.476  0608714
 -5.549  0608716
 -5.183  0608717
 -3.293  0608719
 -3.171  0608720
 -2.439  0608721
 -0.549  0608722
 1.402   0608723
 2.256   0608724
 2.500   0608725
 3.171   0608726
 4.512   0608727
 5.366   0608728
 5.000   0608729
 4.146   0608730
 3.902   0608731
 4.085   0608732
 3.598   0608733
 2.195   0608734
 0.854   0608735
 0.305   0608736
 0.122   0608737
 -0.793  0608738
 -2.378  0608739
 -3.598  0608740
 -3.841  0608741
 -3.902  0608742
 -4.451  0608743
 -5.061  0608744
 -4.817  0608745
 -3.598  0608746
 -2.256  0608747
 -1.463  0608748
 -0.671  0608749
 0.610   0608750
 2.256   0608751
 3.476   0608752
 3.841   0608753
 3.963   0608754
 4.939   0608756
 5.000   0608757
 4.207   0608758
 3.232   0608759
 2.805   0608760
 2.622   0608761
 1.890   0608762
 0.610   0608763
 -0.549  0608764
 -1.037  0608765
 -1.402  0608766
 -2.256  0608767
 -3.476  0608768
 -4.146  0608769
 -3.963  0608770
 -3.415  0608771
 -3.293  0608772
 -3.232  0608773
 -2.500  0608774
 -0.854  0608775
 0.549   0608776
 1.037   0608777
 1.280   0608778
 2.256   0608779
 3.476   0608780
 3.963   0608781
 3.537   0608782
 3.049   0608783
 3.293   0608784
 3.476   0608785
 2.866   0608786
 1.585   0608787
 0.854   0608788
 0.915   0608789
 0.793   0608790
 -0.244  0608791
 -1.524  0608792
 -2.073  0608793
 -2.012  0608794
 -2.439  0608795
 -3.598  0608796
 -4.207  0608797
 -3.598  0608798
 -2.683  0608799
 -2.317  0608800
 -2.256  0608801
 -1.463  0608802
 0.122   0608803
 1.402   0608804
 1.707   0608805
 1.890   0608806
 2.866   0608807
 4.024   0608808
 4.329   0608809
 3.659   0608810
 3.171   0608811
 3.415   0608812
 3.537   0608813
 2.622   0608814
 1.463   0608815
 1.098   0608816
 1.280   0608817
 0.732   0608818
 -0.732  0608819
 -2.012  0608820
 -2.317  0608821
 -2.378  0608822
 -3.293  0608823
 -4.451  0608824
 -4.512  0608825
 -3.598  0608826
 -2.866  0608827
 -2.927  0608828
 -2.744  0608829
 -1.463  0608830
 0.244   0608831
 0.915   0608833
 1.463   0608834
 3.902   0608836
 3.659   0608837
 3.049   0608838
 3.354   0608839
 4.268   0608840
 4.268   0608841
 3.049   0608842
 2.134   0608843
 2.317   0608844
 2.561   0608845
 1.402   0608846
 -0.488  0608847
 -1.585  0608848
 -1.585  0608849
 -2.012  0608850
 -3.476  0608851
 -4.695  0608852
 -4.390  0608853
 -3.110  0608854
 -2.561  0608855
 -2.866  0608856
 -2.622  0608857
 -1.037  0608858
 0.610   0608859
 1.037   0608860
 0.732   0608861
 1.341   0608862
 2.927   0608863
 3.902   0608864
 3.415   0608865
 2.683   0608866
 2.988   0608867
 3.720   0608868
 3.598   0608869
 2.317   0608870
 1.341   0608871
 1.402   0608873
 0.305   0608874
 -1.524  0608875
 -2.622  0608876
 -3.598  0608879
 -3.902  0608881
 -2.683  0608882
 -1.890  0608883
 -1.829  0608884
 -1.463  0608885
 -0.122  0608886
 1.402   0608887
 2.256   0608888
 2.439   0608889
 2.744   0608890
 3.476   0608891
 4.085   0608892
 3.841   0608893
 3.171   0608894
 2.805   0608895
 2.805   0608896
 2.561   0608897
 1.646   0608898
 0.488   0608899
 -0.427  0608900
 -1.037  0608901
 -1.829  0608902
 -2.927  0608903
 -3.902  0608904
 -4.268  0608905
 -4.024  0608906
 -3.598  0608907
 -3.354  0608908
 -3.049  0608909
 -2.256  0608910
 -1.037  0608911
 0.000   0608912
 1.159   0608914
 1.951   0608915
 2.988   0608916
 3.598   0608917
 3.354   0608918
 2.866   0608919
 2.927   0608920
 3.232   0608921
 3.110   0608922
 2.317   0608923
 1.524   0608924
 1.341   0608925
 1.220   0608926
 0.305   0608927
 -1.220  0608928
 -2.317  0608929
 -2.561  0608930
 -2.683  0608931
 -3.293  0608932
 -3.963  0608933
 -3.902  0608934
 -2.927  0608935
 -2.134  0608936
 -2.012  0608937
 -1.829  0608938
 -0.793  0608939
 0.671   0608940
 1.585   0608941
 1.768   0608942
 2.073   0608943
 2.988   0608944
 3.841   0608945
 3.902   0608946
 3.354   0608947
 3.171   0608948
 3.537   0608949
 3.659   0608950
 3.049   0608951
 1.402   0608953
 1.098   0608954
 0.488   0608955
 -0.732  0608956
 -2.073  0608957
 -2.805  0608958
 -2.988  0608959
 -3.171  0608960
 -3.598  0608961
 -3.841  0608962
 -3.476  0608963
 -2.622  0608964
 -1.829  0608965
 -1.280  0608966
 -0.793  0608967
 0.000   0608968
 1.098   0608969
 2.012   0608970
 2.378   0608971
 2.439   0608972
 2.805   0608973
 3.537   0608974
 3.902   0608975
 3.537   0608976
 2.927   0608977
 2.805   0608978
 2.988   0608979
 2.622   0608980
 1.402   0608981
 0.122   0608982
 -0.305  0608983
 -0.305  0608984
 -1.037  0608985
 -2.561  0608986
 -3.659  0608987
 -3.415  0608988
 -2.683  0608989
 -2.805  0608990
 -3.415  0608991
 -3.049  0608992
 0.244   0608995
 -0.183  0608996
 0.732   0608997
 3.598   0608999
 2.073   0609001
 3.049   0609002
 4.451   0609003
 4.207   0609004
 2.561   0609005
 1.585   0609006
 2.317   0609007
 2.927   0609008
 1.463   0609009
 -0.976  0609010
 -1.768  0609011
 -0.915  0609012
 -0.854  0609013
 -2.683  0609014
 -4.573  0609015
 -4.146  0609016
 -2.378  0609017
 -1.951  0609018
 -3.293  0609019
 -3.659  0609020
 -1.768  0609021
 0.427   0609022
 0.671   0609023
 -0.305  0609024
 0.244   0609025
 2.561   0609026
 4.207   0609027
 3.476   0609028
 2.256   0609029
 2.927   0609030
 4.695   0609031
 2.988   0609033
 1.280   0609034
 1.585   0609035
 2.317   0609036
 1.098   0609037
 -1.585  0609038
 -2.988  0609039
 -2.317  0609040
 -1.768  0609041
 -2.988  0609042
 -4.695  0609043
 -4.512  0609044
 -2.622  0609045
 -1.402  0609046
 -1.890  0609047
 -2.256  0609048
 -0.854  0609049
 1.341   0609050
 2.195   0609051
 1.585   0609052
 1.524   0609053
 2.866   0609054
 4.451   0609055
 4.512   0609056
 3.415   0609057
 3.110   0609058
 3.963   0609059
 4.329   0609060
 3.171   0609061
 1.524   0609062
 0.793   0609063
 0.793   0609064
 0.244   0609065
 -1.402  0609066
 -2.927  0609067
 -3.232  0609068
 -2.866  0609069
 -3.049  0609070
 -3.720  0609071
 -3.110  0609073
 -1.829  0609074
 -1.159  0609075
 -1.098  0609076
 -0.732  0609077
 0.549   0609078
 1.890   0609079
 2.561   0609080
 2.561   0609081
 2.744   0609082
 3.537   0609083
 4.329   0609084
 4.207   0609085
 3.354   0609086
 2.744   0609087
 2.805   0609088
 2.622   0609089
 1.585   0609090
 0.000   0609091
 -1.098  0609092
 -1.341  0609093
 -1.707  0609094
 -2.805  0609095
 -4.024  0609096
 -4.207  0609097
 -3.354  0609098
 -2.805  0609099
 -3.049  0609100
 -3.110  0609101
 -2.134  0609102
 -0.549  0609103
 0.305   0609104
 0.366   0609105
 0.732   0609106
 2.073   0609107
 3.537   0609108
 4.024   0609109
 3.659   0609110
 3.598   0609111
 4.329   0609112
 4.085   0609114
 2.134   0609116
 1.341   0609118
 -0.305  0609119
 -1.951  0609120
 -2.683  0609121
 -2.683  0609122
 -3.171  0609123
 -4.085  0609124
 -4.512  0609125
 -3.902  0609126
 -2.927  0609127
 -2.439  0609128
 -2.378  0609129
 -1.829  0609130
 -0.488  0609131
 0.915   0609132
 1.646   0609133
 1.951   0609134
 2.500   0609135
 3.476   0609136
 4.207   0609137
 4.146   0609138
 3.720   0609139
 3.537   0609140
 3.598   0609141
 3.415   0609142
 2.500   0609143
 1.280   0609144
 0.244   0609145
 -0.366  0609146
 -1.037  0609147
 -2.073  0609148
 -3.293  0609149
 -3.841  0609150
 -3.598  0609151
 -3.232  0609152
 -3.293  0609153
 -3.415  0609154
 -2.927  0609155
 -1.646  0609156
 -0.610  0609157
 -0.305  0609158
 -0.061  0609159
 1.037   0609160
 2.622   0609161
 3.598   0609162
 3.537   0609163
 3.354   0609164
 4.024   0609165
 4.878   0609166
 4.634   0609167
 3.293   0609168
 2.256   0609169
 2.256   0609170
 2.134   0609171
 0.732   0609172
 -1.402  0609173
 -2.439  0609174
 -2.256  0609175
 -2.378  0609176
 -3.720  0609177
 -5.061  0609178
 -4.695  0609179
 -3.293  0609180
 -2.683  0609181
 -3.171  0609182
 -3.171  0609183
 -1.524  0609184
 0.610   0609185
 1.280   0609186
 0.976   0609187
 1.585   0609188
 3.598   0609189
 5.183   0609190
 4.817   0609191
 3.963   0609193
 5.183   0609194
 3.354   0609196
 1.585   0609197
 1.463   0609198
 1.707   0609199
 0.427   0609200
 -2.012  0609201
 -3.354  0609202
 -2.927  0609203
 -2.561  0609204
 -3.780  0609205
 -5.244  0609206
 -4.939  0609207
 -3.415  0609208
 -2.622  0609209
 -3.110  0609210
 -3.049  0609211
 -1.280  0609212
 0.915   0609213
 1.829   0609214
 1.646   0609215
 2.134   0609216
 3.780   0609217
 5.000   0609218
 4.695   0609219
 3.780   0609220
 3.841   0609221
 4.634   0609222
 4.573   0609223
 3.110   0609224
 1.707   0609225
 1.280   0609226
 0.976   0609227
 -0.305  0609228
 -2.256  0609229
 -3.354  0609230
 -3.415  0609231
 -4.085  0609233
 -4.817  0609234
 -2.378  0609237
 -2.012  0609238
 -1.341  0609239
 0.061   0609240
 1.524   0609241
 2.378   0609242
 2.744   0609243
 3.415   0609244
 4.329   0609245
 4.817   0609246
 4.634   0609247
 4.390   0609248
 4.451   0609249
 4.451   0609250
 3.780   0609251
 2.622   0609252
 1.646   0609253
 0.854   0609254
 -0.122  0609255
 -1.341  0609256
 -2.439  0609257
 -3.049  0609258
 -3.354  0609259
 -3.780  0609260
 -4.085  0609261
 -3.963  0609262
 -3.354  0609263
 -2.683  0609264
 -2.134  0609265
 -1.463  0609266
 -0.366  0609267
 0.854   0609268
 1.707   0609269
 2.256   0609270
 2.866   0609271
 4.207   0609274
 4.146   0609275
 4.146   0609276
 1.829   0609280
 0.915   0609281
 0.000   0609282
 -1.037  0609283
 -2.195  0609284
 -3.110  0609285
 -3.720  0609286
 -3.963  0609287
 -4.146  0609288
 -4.146  0609289
 -3.902  0609290
 -3.232  0609291
 -2.256  0609292
 -1.341  0609293
 -0.427  0609294
 0.488   0609295
 1.585   0609296
 2.561   0609297
 3.293   0609298
 3.841   0609299
 4.268   0609300
 4.817   0609301
 5.183   0609302
 5.061   0609303
 4.573   0609304
 4.024   0609305
 3.476   0609306
 2.683   0609307
 1.341   0609308
 -0.305  0609309
 -1.524  0609310
 -2.317  0609311
 -4.390  0609313
 -5.244  0609314
 -5.244  0609315
 -4.695  0609316
 -4.268  0609317
 -4.085  0609318
 -3.476  0609319
 -2.012  0609320
 -0.549  0609321
 0.366   0609322
 0.976   0609323
 2.073   0609324
 3.720   0609325
 5.000   0609326
 5.244   0609327
 5.183   0609328
 5.549   0609329
 6.098   0609330
 5.671   0609331
 4.329   0609332
 2.988   0609333
 2.195   0609334
