 1.585   1676223
 1.341   1676224
 1.707   1676225
 1.890   1676226
 1.402   1676227
 0.671   1676228
 0.488   1676229
 0.915   1676230
 1.098   1676231
 0.610   1676232
 0.122   1676233
 0.244   1676234
 0.732   1676235
 0.793   1676236
 0.305   1676237
 0.000   1676238
 0.244   1676239
 0.793   1676241
 0.366   1676243
 0.732   1676244
 1.159   1676245
 1.159   1676246
 0.854   1676247
 0.793   1676248
 1.220   1676249
 1.646   1676250
 1.524   1676251
 0.976   1676252
 0.732   1676253
 0.976   1676254
 1.098   1676255
 0.732   1676256
 0.061   1676257
 -0.244  1676258
 0.122   1676259
 0.305   1676260
 -0.183  1676261
 -0.854  1676262
 -0.915  1676263
 -0.488  1676264
 -0.366  1676265
 -0.915  1676266
 -1.585  1676267
 -1.524  1676268
 -0.976  1676269
 -0.854  1676270
 -1.524  1676271
 -2.073  1676272
 -1.829  1676273
 -1.280  1676274
 -1.402  1676275
 -2.134  1676276
 -2.500  1676277
 -1.890  1676278
 -1.280  1676279
 -2.256  1676281
 -2.134  1676282
 -1.098  1676283
 -0.366  1676284
 -0.732  1676285
 -1.220  1676286
 -0.671  1676287
 0.488   1676288
 1.037   1676289
 0.610   1676290
 0.366   1676291
 1.220   1676292
 2.317   1676293
 2.439   1676294
 1.585   1676295
 1.159   1676296
 1.768   1676297
 2.439   1676298
 1.890   1676299
 0.854   1676300
 0.732   1676301
 1.646   1676302
 2.134   1676303
 1.463   1676304
 0.610   1676305
 0.854   1676306
 1.646   1676307
 1.768   1676308
 0.915   1676309
 0.305   1676310
 0.732   1676311
 1.402   1676312
 1.220   1676313
 0.366   1676314
 0.061   1676315
 0.793   1676316
 1.463   1676317
 1.159   1676318
 0.427   1676319
 0.427   1676320
 1.098   1676321
 1.463   1676322
 1.220   1676326
 1.402   1676327
 0.854   1676328
 0.549   1676329
 1.463   1676331
 1.402   1676332
 0.854   1676333
 0.488   1676334
 0.732   1676335
 0.915   1676336
 0.488   1676337
 -0.122  1676338
 -0.305  1676339
 -0.122  1676340
 0.000   1676341
 -0.305  1676342
 -0.732  1676343
 -0.793  1676344
 -0.549  1676345
 -0.488  1676346
 -0.793  1676347
 -1.159  1676348
 -1.280  1676349
 -1.037  1676350
 -0.976  1676351
 -1.220  1676352
 -1.646  1676353
 -1.768  1676354
 -1.585  1676355
 -1.585  1676356
