 -10.976 2359447
 -5.976  2359448
 -0.366  2359449
 5.427   2359450
 11.037  2359451
 15.854  2359452
 19.756  2359453
 22.256  2359454
 23.415  2359455
 22.805  2359456
 21.220  2359457
 13.841  2359459
 2.927   2359461
 -3.293  2359462
 -8.720  2359463
 -18.171 2359465
 -22.317 2359467
 -21.951 2359468
 -19.268 2359469
 -15.427 2359470
 -10.000 2359471
 -3.963  2359472
 2.561   2359473
 8.963   2359474
 14.634  2359475
 19.268  2359476
 22.622  2359477
 24.512  2359478
 24.756  2359479
 23.720  2359480
 21.037  2359481
 17.439  2359482
 12.622  2359483
 7.378   2359484
 1.646   2359485
 -3.598  2359486
 -8.780  2359487
 -12.805 2359488
 -15.976 2359489
 -17.256 2359490
 -17.378 2359491
 -15.488 2359492
 -12.561 2359493
 -8.171  2359494
 -3.293  2359495
 2.073   2359496
 7.195   2359497
 15.427  2359499
 17.866  2359500
 19.146  2359501
 18.902  2359502
 17.683  2359503
 14.878  2359504
 11.463  2359505
 7.073   2359506
 2.378   2359507
 -2.683  2359508
 -7.134  2359509
 -11.341 2359510
 -14.512 2359511
 -16.524 2359512
 -17.073 2359513
 -16.159 2359514
 -13.537 2359515
 -9.634  2359516
 -4.573  2359517
 0.915   2359518
 6.585   2359519
 11.951  2359520
 16.646  2359521
 20.183  2359522
 22.256  2359523
 23.171  2359524
 22.378  2359525
 20.610  2359526
 17.256  2359527
 13.171  2359528
 8.171   2359529
 2.805   2359530
 -2.866  2359531
 -8.110  2359532
 -13.110 2359533
 -16.890 2359534
 -19.451 2359535
 -20.488 2359536
 -20.000 2359537
 -3.659  2359541
 7.866   2359543
 12.927  2359544
 17.256  2359545
 20.122  2359546
 21.951  2359547
 22.012  2359548
 21.037  2359549
 18.476  2359550
 14.939  2359551
 10.427  2359552
 5.610   2359553
 0.366   2359554
 -4.573  2359555
 -9.329  2359556
 -12.988 2359557
 -15.610 2359558
 -16.890 2359559
 -16.768 2359560
 -14.878 2359561
 -11.646 2359562
 -7.378  2359563
 -2.195  2359564
 2.988   2359565
 8.171   2359566
 12.744  2359567
 16.463  2359568
 18.841  2359569
 20.061  2359570
 19.817  2359571
 18.537  2359572
 15.854  2359573
 12.378  2359574
 8.049   2359575
 3.232   2359576
 -1.768  2359577
 -6.402  2359578
 -10.732 2359579
 -16.585 2359582
 -15.915 2359583
 -13.537 2359584
 -5.244  2359586
 0.122   2359587
 5.488   2359588
 10.671  2359589
 15.183  2359590
 18.598  2359591
 20.793  2359592
 21.585  2359593
 21.098  2359594
 19.268  2359595
 16.220  2359596
 12.012  2359597
 7.134   2359598
 1.707   2359599
 -3.598  2359600
 -8.659  2359601
 -13.171 2359602
 -16.524 2359603
 -18.659 2359604
 -19.268 2359605
 -18.476 2359606
 -15.915 2359607
 -12.073 2359608
 -7.134  2359609
 -1.524  2359610
 4.268   2359611
 10.061  2359612
 15.061  2359613
 19.085  2359614
 21.646  2359615
 22.866  2359616
 22.561  2359617
 20.976  2359618
 14.146  2359620
 9.390   2359621
 4.207   2359622
 -1.159  2359623
 -6.220  2359624
 -10.732 2359625
 -14.146 2359626
 -16.585 2359627
 -17.439 2359628
 -17.073 2359629
 -15.000 2359630
 -11.768 2359631
 -7.317  2359632
 -2.195  2359633
 3.110   2359634
 8.354   2359635
 12.927  2359636
 16.463  2359637
 18.720  2359638
 19.634  2359639
 19.329  2359640
 17.622  2359641
 14.878  2359642
 11.037  2359643
 6.524   2359644
 1.707   2359645
 -3.232  2359646
 -7.866  2359647
 -11.829 2359648
 -14.817 2359649
 -16.585 2359650
 -17.134 2359651
 -16.159 2359652
 -13.720 2359653
 -9.939  2359654
 -5.061  2359655
 0.488   2359656
 6.037   2359657
 11.463  2359658
 19.390  2359660
 21.402  2359661
 22.012  2359662
 21.220  2359663
 19.146  2359664
 15.976  2359665
 11.707  2359666
 6.890   2359667
 1.768   2359668
 -3.293  2359669
 -8.110  2359670
 -12.256 2359671
 -15.671 2359672
 -17.866 2359673
 -18.780 2359674
 -17.988 2359675
 -15.915 2359676
 -12.256 2359677
 -7.439  2359678
 -1.951  2359679
 3.780   2359680
 9.329   2359681
 14.085  2359682
 17.805  2359683
 20.305  2359684
 21.463  2359685
 21.098  2359686
 19.512  2359687
 16.829  2359688
 13.049  2359689
 8.720   2359690
 4.024   2359691
 -0.549  2359692
 -5.061  2359693
 -8.963  2359694
 -12.256 2359695
 -14.390 2359696
 -15.000 2359698
 -13.354 2359699
 -10.122 2359700
 -6.220  2359701
 -1.402  2359702
 3.537   2359703
 8.415   2359704
 12.439  2359705
 15.488  2359706
 17.317  2359707
 17.927  2359708
 17.256  2359709
 15.427  2359710
 12.622  2359711
 9.146   2359712
 5.244   2359713
 1.220   2359714
 -2.988  2359715
 -6.768  2359716
 -9.878  2359717
 -12.378 2359718
 -13.780 2359719
 -14.207 2359720
 -13.171 2359721
 -11.159 2359722
 -7.683  2359723
 -3.598  2359724
 1.402   2359725
 6.280   2359726
 11.037  2359727
 14.756  2359728
 17.439  2359729
 18.902  2359730
 19.146  2359731
 18.232  2359732
 15.976  2359733
 13.049  2359734
 9.207   2359735
 5.061   2359736
 -3.841  2359738
 -7.988  2359739
 -11.463 2359740
 -14.207 2359741
 -15.854 2359742
 -16.402 2359743
 -13.415 2359745
 -9.939  2359746
 -5.671  2359747
 -0.610  2359748
 4.634   2359749
 9.573   2359750
 13.902  2359751
 17.134  2359752
 19.207  2359753
 20.000  2359754
 19.756  2359755
 18.049  2359756
 15.549  2359757
 12.012  2359758
 8.171   2359759
 3.780   2359760
 -0.610  2359761
 -4.817  2359762
 -8.354  2359763
 -11.280 2359764
 -13.232 2359765
 -14.146 2359766
 -13.963 2359767
 -12.378 2359768
 -9.634  2359769
 -5.915  2359770
 -1.646  2359771
 2.927   2359772
 7.195   2359773
 11.037  2359774
 13.780  2359775
 15.671  2359776
 16.280  2359777
 9.146   2359781
 2.073   2359783
 -1.463  2359784
 -5.061  2359785
 -7.866  2359786
 -10.488 2359787
 -11.768 2359788
 -12.561 2359789
 -11.890 2359790
 -10.549 2359791
 -7.683  2359792
 -4.268  2359793
 0.061   2359794
 4.451   2359795
 8.537   2359796
 12.012  2359797
 14.512  2359798
 16.098  2359799
 16.402  2359800
 15.854  2359801
 14.024  2359802
 11.646  2359803
 8.476   2359804
 5.244   2359805
 1.585   2359806
 -2.012  2359807
 -5.488  2359808
 -8.232  2359809
 -10.732 2359810
 -12.073 2359811
 -12.744 2359812
 -11.951 2359813
 -10.366 2359814
 -7.439  2359815
 -4.024  2359816
 0.244   2359817
 8.537   2359819
 11.951  2359820
 14.390  2359821
 15.854  2359822
 16.280  2359823
 15.793  2359824
 14.146  2359825
 11.829  2359826
 8.780   2359827
 5.610   2359828
 1.951   2359829
 -1.646  2359830
 -5.183  2359831
 -8.171  2359832
 -10.610 2359833
 -12.073 2359834
 -12.866 2359835
 -12.378 2359836
 -10.976 2359837
 -8.049  2359838
 -4.573  2359839
 -0.366  2359840
 4.024   2359841
 8.232   2359842
 11.951  2359843
 14.695  2359844
 16.341  2359845
 16.951  2359846
 16.524  2359847
 15.061  2359848
 12.805  2359849
 9.878   2359850
 6.646   2359851
 3.171   2359852
 -0.366  2359853
 -3.902  2359854
 -6.890  2359855
 -9.512  2359856
 -12.378 2359858
 -12.317 2359859
 -11.220 2359860
 -8.841  2359861
 -1.707  2359863
 2.439   2359864
 6.463   2359865
 12.866  2359867
 14.756  2359868
 15.488  2359869
 15.427  2359870
 14.268  2359871
 12.622  2359872
 10.061  2359873
 7.317   2359874
 4.207   2359875
 1.037   2359876
 -2.195  2359877
 -5.183  2359878
 -7.927  2359879
 -9.939  2359880
 -11.341 2359881
 -11.707 2359882
 -10.976 2359883
 -9.085  2359884
 -6.098  2359885
 -2.378  2359886
 1.646   2359887
 5.610   2359888
 9.146   2359889
 11.951  2359890
 13.780  2359891
 14.512  2359892
 14.451  2359893
 13.537  2359894
 12.012  2359895
 9.756   2359896
 7.134   2359897
 4.329   2359898
 1.463   2359899
 -8.598  2359903
 -9.878  2359904
 -10.244 2359905
 -9.634  2359906
 -7.927  2359907
 -5.305  2359908
 -1.829  2359909
 1.951   2359910
 5.488   2359911
 8.720   2359912
 11.159  2359913
 12.805  2359914
 13.537  2359915
 13.415  2359916
 12.439  2359917
 10.854  2359918
 8.720   2359919
 6.159   2359920
 3.537   2359921
 0.671   2359922
 -2.012  2359923
 -4.695  2359924
 -7.012  2359925
 -8.841  2359926
 -9.939  2359927
 -10.244 2359928
 -9.573  2359929
 -7.866  2359930
 -5.061  2359931
 -1.707  2359932
 2.256   2359933
 5.854   2359934
 9.329   2359935
 11.829  2359936
 13.720  2359937
 14.512  2359938
 13.537  2359940
 9.756   2359942
 7.195   2359943
 4.390   2359944
 1.341   2359945
 -1.646  2359946
 -4.573  2359947
 -7.134  2359948
 -9.207  2359949
 -10.488 2359950
 -10.976 2359951
 -10.488 2359952
 -8.902  2359953
 -6.220  2359954
 -3.049  2359955
 0.732   2359956
 4.329   2359957
 7.927   2359958
 10.671  2359959
 12.805  2359960
 14.024  2359961
 14.390  2359962
 14.085  2359963
 12.866  2359964
 11.159  2359965
 8.720   2359966
 6.037   2359967
 2.927   2359968
 -0.122  2359969
 -3.293  2359970
 -6.159  2359971
 -8.537  2359972
 -10.244 2359973
 -11.098 2359974
 -11.098 2359975
 -9.817  2359976
 -4.512  2359978
 6.585   2359981
 9.756   2359982
 14.573  2359985
 13.476  2359987
 11.951  2359988
 9.573   2359989
 6.951   2359990
 3.841   2359991
 0.732   2359992
 -2.439  2359993
 -5.427  2359994
 -7.744  2359995
 -9.573  2359996
 -10.549 2359997
 -10.610 2359998
 -9.573  2359999
 -7.439  2360000
 -4.390  2360001
 -0.854  2360002
 2.927   2360003
 6.402   2360004
 9.573   2360005
 11.951  2360006
 13.537  2360007
 14.329  2360008
 14.207  2360009
 13.293  2360010
 11.585  2360011
 9.268   2360012
 6.524   2360013
 3.415   2360014
 0.122   2360015
 -3.049  2360016
 -8.659  2360018
 -11.890 2360020
 -12.195 2360021
 -9.207  2360023
 -6.341  2360024
 -2.500  2360025
 1.402   2360026
 5.488   2360027
 9.024   2360028
 11.890  2360029
 13.963  2360030
 15.122  2360031
 15.488  2360032
 14.756  2360033
 13.293  2360034
 11.037  2360035
 8.354   2360036
 5.122   2360037
 1.646   2360038
 -1.890  2360039
 -5.000  2360040
 -7.805  2360041
 -10.061 2360042
 -11.341 2360043
 -11.768 2360044
 -10.915 2360045
 -8.902  2360046
 -5.976  2360047
 -2.317  2360048
 1.707   2360049
 5.793   2360050
 9.451   2360051
 12.317  2360052
 14.512  2360053
 15.732  2360054
 16.159  2360055
 15.427  2360056
 13.963  2360057
 11.646  2360058
 1.951   2360061
 -1.890  2360062
 -5.305  2360063
 -8.476  2360064
 -10.976 2360065
 -12.744 2360066
 -13.354 2360067
 -12.561 2360068
 -10.488 2360069
 -7.256  2360070
 -3.476  2360071
 0.854   2360072
 5.183   2360073
 9.024   2360074
 12.195  2360075
 14.573  2360076
 16.037  2360077
 16.524  2360078
 15.976  2360079
 14.512  2360080
 12.256  2360081
 9.512   2360082
 6.159   2360083
 2.683   2360084
 -1.037  2360085
 -4.451  2360086
 -7.500  2360087
 -9.939  2360088
 -11.646 2360089
 -12.317 2360090
 -11.646 2360091
 -10.000 2360092
 -7.012  2360093
 -3.659  2360094
 0.671   2360095
 4.695   2360096
 11.524  2360098
 13.841  2360099
 14.939  2360100
 15.366  2360101
 14.451  2360102
