 -12.988 2010759
 -13.415 2010760
 -13.659 2010761
 -12.683 2010763
 -9.817  2010765
 -8.476  2010766
 -7.012  2010767
 -5.366  2010768
 -3.354  2010769
 -1.524  2010770
 -0.427  2010771
 0.854   2010772
 2.378   2010773
 3.598   2010774
 4.390   2010775
 4.878   2010776
 5.183   2010777
 5.976   2010778
 6.707   2010779
 6.707   2010780
 6.585   2010781
 6.768   2010782
 7.256   2010783
 7.439   2010784
 7.134   2010785
 6.463   2010786
 5.976   2010787
 5.488   2010788
 4.024   2010789
 1.951   2010790
 -0.061  2010791
 -1.707  2010792
 -3.354  2010793
 -5.183  2010794
 -7.622  2010795
 -9.329  2010796
 -11.463 2010798
 -12.866 2010799
 -13.659 2010800
 -13.720 2010801
 -12.134 2010803
 -10.183 2010805
 -4.939  2010808
 -3.659  2010809
 -2.012  2010810
 1.707   2010812
 2.805   2010813
 3.537   2010814
 4.695   2010815
 5.915   2010816
 6.463   2010817
 6.524   2010818
 6.646   2010819
 6.890   2010820
 7.073   2010821
 6.768   2010822
 6.159   2010823
 5.976   2010824
 5.854   2010825
 5.305   2010826
 4.512   2010827
 3.659   2010828
 2.683   2010829
 1.707   2010830
 0.305   2010831
 -1.280  2010832
 -2.866  2010833
 -4.207  2010834
 -6.037  2010835
 -7.805  2010836
 -9.573  2010837
 -10.976 2010838
 -12.012 2010839
 -12.805 2010840
 -12.927 2010842
 -12.256 2010843
 -10.671 2010845
 -9.207  2010846
 -7.378  2010847
 -5.732  2010848
 -4.207  2010849
 -2.744  2010850
 -1.159  2010851
 0.732   2010852
 2.134   2010853
 2.988   2010854
 4.085   2010855
 5.488   2010856
 6.341   2010857
 6.951   2010858
 7.195   2010859
 7.683   2010860
 8.232   2010861
 8.171   2010862
 7.622   2010863
 7.134   2010864
 6.890   2010865
 6.159   2010866
 5.183   2010867
 3.537   2010868
 2.195   2010869
 1.037   2010870
 -0.183  2010871
 -2.195  2010872
 -4.207  2010873
 -5.854  2010874
 -6.890  2010875
 -8.110  2010876
