 -12.927 2631044
 -14.024 2631045
 -13.537 2631047
 -11.829 2631048
 -9.939  2631049
 -7.866  2631050
 -5.244  2631051
 -2.134  2631052
 1.220   2631053
 3.537   2631054
 5.488   2631055
 7.012   2631056
 9.146   2631057
 10.183  2631058
 10.366  2631059
 9.451   2631060
 8.963   2631061
 7.988   2631062
 6.280   2631063
 3.171   2631064
 0.244   2631065
 -2.256  2631066
 -4.573  2631067
 -7.439  2631068
 -10.427 2631069
 -12.256 2631070
 -13.049 2631071
 -13.293 2631072
 -13.780 2631073
 -13.476 2631074
 -12.073 2631075
 -9.329  2631076
 -6.829  2631077
 -4.390  2631078
 -1.951  2631079
 1.646   2631080
 4.756   2631081
 7.195   2631082
 8.293   2631083
 9.817   2631084
 11.646  2631086
 10.549  2631087
 8.963   2631088
 7.317   2631089
 5.671   2631090
 3.110   2631091
 -0.488  2631092
 -3.780  2631093
 -6.402  2631094
 -8.537  2631095
 -11.159 2631096
 -13.171 2631097
 -14.390 2631098
 -14.146 2631099
 -13.841 2631100
 -12.988 2631101
 -11.707 2631102
 -9.146  2631103
 -6.159  2631104
 -2.988  2631105
 -0.244  2631106
 2.622   2631107
 5.244   2631108
 7.744   2631109
 9.146   2631110
 10.122  2631111
 10.305  2631112
 10.427  2631113
 9.756   2631114
 8.598   2631115
 6.524   2631116
 4.329   2631117
 1.768   2631118
 -1.098  2631119
 -3.902  2631120
 -6.646  2631121
 -9.024  2631122
 -10.976 2631123
 -12.500 2631124
 -13.537 2631125
 -13.841 2631126
 -10.976 2631129
 -8.780  2631130
 -6.402  2631131
 -3.598  2631132
 -0.549  2631133
 2.561   2631134
 5.061   2631135
 7.073   2631136
 8.720   2631137
 10.183  2631138
 10.793  2631139
 10.732  2631140
 9.756   2631141
 8.780   2631142
 7.134   2631143
 5.061   2631144
 2.012   2631145
 -1.037  2631146
 -4.024  2631147
 -6.707  2631148
 -9.695  2631149
 -12.317 2631150
 -14.268 2631151
 -15.244 2631152
 -15.488 2631153
 -15.305 2631154
 -14.451 2631155
 -12.561 2631156
 -9.878  2631157
 -6.829  2631158
 -3.963  2631159
 -0.732  2631160
 2.561   2631161
 5.793   2631162
 8.171   2631163
 9.756   2631164
 10.976  2631165
 9.756   2631169
 5.610   2631171
 2.622   2631172
 -4.573  2631174
 -7.683  2631175
 -10.427 2631176
 -13.049 2631177
 -15.183 2631178
 -16.341 2631179
 -16.280 2631180
 -15.488 2631181
 -14.390 2631182
 -12.561 2631183
 -9.756  2631184
 -6.280  2631185
 -3.049  2631186
 0.000   2631187
 3.171   2631188
 6.524   2631189
 9.207   2631190
 10.732  2631191
 11.585  2631192
 12.256  2631193
 12.500  2631194
 11.524  2631195
 9.634   2631196
 7.317   2631197
 5.122   2631198
 2.317   2631199
 -1.037  2631200
 -4.573  2631201
 -7.561  2631202
 -9.817  2631203
 -12.134 2631204
 -14.146 2631205
 -15.427 2631206
 -15.122 2631207
 -13.293 2631209
 -11.951 2631210
 -9.268  2631211
 -6.098  2631212
 -2.561  2631213
 0.183   2631214
 3.171   2631215
 6.220   2631216
 9.146   2631217
 10.732  2631218
 11.707  2631219
 12.073  2631220
 12.622  2631221
 12.012  2631222
 10.488  2631223
 8.110   2631224
 5.854   2631225
 2.988   2631226
 -0.305  2631227
 -4.146  2631228
 -7.683  2631229
 -10.305 2631230
 -12.744 2631231
 -14.817 2631232
 -16.707 2631233
 -16.890 2631234
 -16.646 2631235
 -15.000 2631236
 -13.598 2631237
 -10.793 2631238
 -7.439  2631239
 -3.293  2631240
 0.244   2631241
 3.780   2631242
 7.012   2631243
 10.061  2631244
 12.256  2631245
 13.963  2631247
 12.927  2631249
 8.476   2631251
 5.244   2631252
 2.012   2631253
 -1.707  2631254
 -5.244  2631255
 -9.024  2631256
 -11.890 2631257
 -14.512 2631258
 -16.220 2631259
 -17.500 2631260
 -17.500 2631261
 -16.951 2631262
 -15.244 2631263
 -12.927 2631264
 -9.817  2631265
 -6.280  2631266
 -2.439  2631267
 1.402   2631268
 4.817   2631269
 8.171   2631270
 10.732  2631271
 12.805  2631272
 13.780  2631273
 14.390  2631274
 14.024  2631275
 12.927  2631276
 10.732  2631277
 8.049   2631278
 5.000   2631279
 1.524   2631280
 -2.317  2631281
 -6.220  2631282
 -9.695  2631283
 -12.500 2631284
 -16.646 2631286
 -17.622 2631287
 -16.524 2631289
 -14.939 2631290
 -12.683 2631291
 -5.915  2631293
 -2.073  2631294
 1.646   2631295
 4.878   2631296
 8.171   2631297
 10.732  2631298
 12.805  2631299
 13.659  2631300
 14.024  2631301
 13.780  2631302
 12.805  2631303
 10.732  2631304
 7.927   2631305
 4.756   2631306
 1.341   2631307
 -2.317  2631308
 -6.463  2631309
 -10.183 2631310
 -13.354 2631311
 -15.488 2631312
 -17.439 2631313
 -18.415 2631314
 -18.537 2631315
 -17.256 2631316
 -15.427 2631317
 -12.805 2631318
 -9.695  2631319
 -5.671  2631320
 -1.402  2631321
 2.805   2631322
 6.280   2631323
 9.634   2631324
 12.317  2631325
 14.512  2631326
 15.305  2631327
 14.878  2631329
 13.780  2631330
 11.220  2631331
 8.110   2631332
 4.146   2631333
 0.488   2631334
 -3.659  2631335
 -7.866  2631336
 -11.829 2631337
 -14.878 2631338
 -16.951 2631339
 -18.720 2631340
 -19.634 2631341
 -19.573 2631342
 -17.805 2631343
 -15.549 2631344
 -12.622 2631345
 -9.268  2631346
 -4.756  2631347
 -0.061  2631348
 4.268   2631349
 7.622   2631350
 10.793  2631351
 13.354  2631352
 15.427  2631353
 15.915  2631354
 15.549  2631355
 14.451  2631356
 13.293  2631357
 10.671  2631358
 6.951   2631359
 2.622   2631360
 -1.280  2631361
 -5.122  2631362
 -9.329  2631363
 -13.476 2631364
 -16.585 2631365
 -19.390 2631367
 -20.000 2631368
 -19.695 2631369
 -17.866 2631370
 -14.695 2631371
 -11.280 2631372
 -7.744  2631373
 -3.780  2631374
 0.915   2631375
 5.305   2631376
 8.841   2631377
 11.220  2631378
 13.293  2631379
 15.061  2631380
 15.915  2631381
 15.244  2631382
 13.598  2631383
 11.707  2631384
 9.573   2631385
 6.402   2631386
 2.134   2631387
 -2.195  2631388
 -5.976  2631389
 -9.451  2631390
 -13.171 2631391
 -16.280 2631392
 -18.293 2631393
 -18.841 2631394
 -18.720 2631395
 -18.049 2631396
 -16.707 2631397
 -14.024 2631398
 -10.488 2631399
 -6.585  2631400
 -2.866  2631401
 1.037   2631402
 5.000   2631403
 8.841   2631404
 11.646  2631405
 14.390  2631407
 14.878  2631408
 14.634  2631409
 11.341  2631411
 8.537   2631412
 5.610   2631413
 1.951   2631414
 -1.951  2631415
 -6.341  2631416
 -10.122 2631417
 -13.415 2631418
 -15.793 2631419
 -17.622 2631420
 -18.841 2631421
 -18.841 2631422
 -17.805 2631423
 -15.793 2631424
 -13.415 2631425
 -10.305 2631426
 -6.585  2631427
 -1.951  2631428
 2.439   2631429
 6.402   2631430
 9.451   2631431
 12.439  2631432
 14.634  2631433
 15.976  2631434
 15.793  2631435
 15.061  2631436
 13.780  2631437
 12.195  2631438
 9.146   2631439
 5.305   2631440
 1.098   2631441
 -2.866  2631442
 -6.646  2631443
 -10.976 2631444
 -14.695 2631445
 -18.780 2631447
 -19.207 2631449
 -18.841 2631450
 -16.585 2631451
 -13.537 2631452
 -9.634  2631453
