frequency;power
0.055618899301982806;40.26315403508238
0.11123779860396561;48.02621414481179
0.16685669790594843;40.24931940962154
0.22247559720793122;36.987296519713254
0.278094496509914;49.06183317109422
0.33371339581189685;39.52234110281667
0.3893322951138796;46.68336497676585
0.44495119441586245;16.64348765908008
0.5005700937178452;36.43432037493813
0.556188993019828;59.49047729926554
0.6118078923218109;54.02141185933115
0.6674267916237937;40.787576033969614
0.7230456909257765;47.043333732612425
0.7786645902277592;26.382222181119545
0.8342834895297421;40.873078037189245
0.8899023888317249;39.84796823364412
0.9455212881337077;36.41319867407585
1.0011401874356904;40.73156780541156
1.0567590867376733;31.256653272680364
1.112377986039656;27.90125755583584
1.167996885341639;47.43065392585811
1.2236157846436218;43.64349232061915
1.2792346839456046;48.573138856751434
1.3348535832475874;36.21008733517336
1.3904724825495702;40.62053603743679
1.446091381851553;26.164455434102706
1.5017102811535357;46.89793941066146
1.5573291804555185;39.00721994525071
1.6129480797575013;41.867688884923425
1.6685669790594841;38.42284009057912
1.724185878361467;42.472015974320165
1.7798047776634498;40.40463090890924
1.8354236769654326;44.3967467166355
1.8910425762674155;37.39764840999992
1.9466614755693983;47.19920108413764
2.002280374871381;42.34145748929642
2.057899274173364;42.703866783641445
2.1135181734753465;47.391742983081514
2.1691370727773296;39.37463730472875
2.224755972079312;38.225518490613936
2.2803748713812952;37.88227275440452
2.335993770683278;34.67567826592182
2.3916126699852605;47.56233526347334
2.4472315692872435;39.75760723558249
2.502850468589226;42.44145685814148
2.558469367891209;42.84401099669833
2.6140882671931918;53.61432294859685
2.669707166495175;45.87264663881203
2.7253260657971574;42.405259620488884
2.7809449650991405;49.339991513983996
2.836563864401123;23.083849824983524
2.892182763703106;39.84363526972092
2.9478016630050887;46.238285927961954
3.0034205623070713;44.579601915964915
3.0590394616090544;44.85040004069313
3.114658360911037;39.95070612142196
3.17027726021302;37.9885663585214
3.2258961595150026;42.353666562140255
3.2815150588169857;39.81378309774004
3.3371339581189683;40.54355910741233
3.3927528574209513;49.09836477788787
3.448371756722934;40.883725810728166
3.503990656024917;35.73234672297421
3.5596095553268996;41.72230155548004
3.615228454628882;42.516681622536865
3.6708473539308653;42.46632660577531
3.726466253232848;47.454596532859945
3.782085152534831;32.698163858206655
3.8377040518368135;49.808436793678055
3.8933229511387966;37.062114719215494
3.948941850440779;44.27005868183536
4.004560749742762;40.61883006461022
4.060179649044745;44.62546539483054
4.115798548346728;37.42611069178341
4.17141744764871;39.70547242564892
4.227036346950693;41.659082258545126
4.282655246252676;46.81485158861818
4.338274145554659;40.96149678939989
4.393893044856641;46.63679856023948
4.449511944158624;30.941250994036253
4.505130843460607;41.100917924824216
4.5607497427625905;44.09882082915886
4.616368642064573;42.57310675951065
4.671987541366556;36.60772442799156
4.727606440668539;42.02394984842218
4.783225339970521;41.46488082557617
4.838844239272504;30.943589792970982
4.894463138574487;46.719158529339914
4.95008203787647;37.81221225843765
5.005700937178452;42.799473800617164
5.061319836480435;47.565127055154484
5.116938735782418;46.878103953568335
5.172557635084401;50.81462243256766
5.2281765343863835;39.92705100082665
5.283795433688367;42.11726256178626
5.33941433299035;44.450035695935775
5.395033232292332;46.09173261199152
5.450652131594315;43.56505451965761
5.506271030896298;47.14890895149203
5.561889930198281;48.82203228128618
5.617508829500263;52.36078251430613
5.673127728802246;45.15308543059622
5.728746628104229;38.28169870871279
5.784365527406212;45.05508676421262
5.839984426708194;42.14460057440466
5.8956033260101774;49.618919600628075
5.9512222253121605;46.601393051227326
