frequency;power
0.055116916759676456;61.02302516549629
0.11023383351935291;54.027757032618055
0.16535075027902937;56.96552162140523
0.22046766703870582;62.108343544609774
0.2755845837983823;63.67956626367909
0.33070150055805875;57.36959105879346
0.3858184173177352;62.189981860460655
0.44093533407741164;52.896437503382614
0.4960522508370881;59.14671954538785
0.5511691675967646;52.79871599967525
0.606286084356441;54.43113619289456
0.6614030011161175;47.565146151813565
0.7165199178757939;66.01810696580668
0.7716368346354704;58.91987890233168
0.8267537513951468;62.16811360568108
0.8818706681548233;57.71359675918497
0.9369875849144997;53.96138081599975
0.9921045016741762;62.890756524017945
1.0472214184338526;56.12871042148878
1.1023383351935292;59.74199353925144
1.1574552519532055;54.212023564538505
1.212572168712882;49.03868517082702
1.2676890854725584;43.16281280817651
1.322806002232235;54.50210860252828
1.3779229189919113;62.452824768805996
1.4330398357515879;49.898344468477795
1.4881567525112642;56.28966830468244
1.5432736692709408;57.590988680692746
1.5983905860306171;50.513201373388846
1.6535075027902937;61.077648299637644
1.70862441954997;62.51533307934238
1.7637413363096466;61.35253404116267
1.8188582530693231;58.46686462910618
1.8739751698289995;61.25506277928625
1.929092086588676;59.12907406655148
1.9842090033483524;62.046922747491784
2.0393259201080287;55.21932549354566
2.0944428368677053;60.18634198252301
2.149559753627382;61.65668211860475
2.2046766703870584;63.47166584952571
2.2597935871467345;55.79136074359988
2.314910503906411;61.597549457652164
2.3700274206660876;59.958889264631466
2.425144337425764;66.09353985800416
2.4802612541854403;64.65714310112267
2.535378170945117;62.23388504469536
2.5904950877047934;68.27632344672823
2.64561200446447;77.86621531971856
2.7007289212241465;64.51605285364326
2.7558458379838227;69.0867144230381
2.810962754743499;60.91608169341533
2.8660796715031758;66.18656253359389
2.9211965882628523;65.92302887537707
2.9763135050225284;64.80239404723638
3.031430421782205;64.51348488052587
3.0865473385418816;48.576751458143704
3.141664255301558;53.58171179969897
3.1967811720612342;65.41306539947189
3.251898088820911;57.34355114857095
3.3070150055805874;65.0796988898846
3.362131922340264;59.74727340598116
3.41724883909994;64.1055369677363
3.4723657558596166;50.50349863551546
3.527482672619293;55.18060909214199
3.5825995893789697;62.04087476041957
3.6377165061386463;41.780633080848624
3.6928334228983224;57.28007187530893
3.747950339657999;62.91132082293671
3.8030672564176755;64.47463379266638
3.858184173177352;57.231083780665855
3.913301089937028;56.644181240557714
3.9684180066967047;54.31282321827139
4.023534923456381;60.16390075515716
4.078651840216057;61.054242609429195
4.133768756975734;58.06674717936315
4.1888856737354105;67.54072939012428
4.244002590495087;61.041860001116675
4.299119507254764;50.083733076879525
4.35423642401444;60.260116533697435
4.409353340774117;56.2718031668246
4.464470257533793;63.33399293248543
4.519587174293469;53.567874430621806
4.574704091053146;54.58229220947429
4.629821007812822;56.00221037669341
4.684937924572499;41.02437285095745
4.740054841332175;57.62158738103046
4.795171758091851;53.75609055081496
4.850288674851528;54.379790291098296
4.9054055916112045;62.606948731744424
4.960522508370881;54.97455697535422
5.015639425130558;46.51663952493224
5.070756341890234;63.2504407332452
5.125873258649911;57.383269039106665
